wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q38188115,Dr. Edouard Ngirente,Édouard Ngirente,male,1973-01-01,9,https://www.gov.rw/cabinet,2021-11-24,Q2590706,Prime Minister,2017-08-30,Q38188115-3aa20038-4ae4-2a8b-8f99-ca61fa76ceeb
Q38242931,Judith Uwizeye,Judith Uwizeye,female,1979-08-20,11,https://www.gov.rw/cabinet,2021-11-24,Q109711532,Minister in the Office of the President,2017-08-31,Q38242931-8F17BC34-6C3A-4F7B-91C8-77F2888567A5
Q38286498,Rosemary Mbabazi,Rosemary Mbabazi,female,,,https://www.gov.rw/cabinet,2021-11-24,Q109712008,Minister of Youth and Culture,2017-08-31,Q38286498-CBFE066D-1183-4559-AFAA-1CF2162F2A95
Q38525495,Clare Akamanzi,Clare Akamanzi,female,1979-01-01,9,https://www.gov.rw/cabinet,2021-11-24,Q109712081,"CEO, Rwanda Development Board",2017-02-14,Q38525495-C7C6506F-F9C9-494F-982E-E432B18A2569
Q38695729,Marie-Solange Kayisire,Marie-Solange Kayisire,female,,,https://www.gov.rw/cabinet,2021-11-24,Q109712055,Minister In charge of Emergency Management,2020-02-28,Q38695729-8ED85383-35EB-4B80-97ED-4452DADD40F8
Q40111342,Fanfan Kayirangwa Rwanyindo,Fanfan Rwanyindo Kayirangwa,female,,,https://www.gov.rw/cabinet,2021-11-24,Q109712013,Minister of Public Service and Labor,2017-08-31,Q40111342-F5831E19-3D6F-4317-BD6C-5D3703413393
Q40155410,Dr. Vincent Biruta,Vincent Biruta,male,1958-07-19,11,https://www.gov.rw/cabinet,2021-11-24,Q18204390,Minister of Foreign Affairs and International Cooperation,2019-11-04,Q40155410-b58d5638-4659-0c05-e9a6-73b444a4b957
Q45175240,Jean Marie Vianney Gatabazi,Jean Marie Vianney Gatabazi,male,1968-08-18,11,https://www.gov.rw/cabinet,2021-11-24,Q109711307,Minister of Local Government,2018-10-01,Q45175240-1FEC6FF2-D2A1-43B2-8A31-2557DB160F53
Q55760353,Dr Uzziel Ndagijimana,Uzziel Ndagijimana,male,,,https://www.gov.rw/cabinet,2021-11-24,Q109711433,Minister of Finance and Economic Planning,2018-04-06,Q55760353-AC7935BA-5127-420C-B8EE-76FDBD93F9EE
Q57531804,Paula Ingabire,Paula Ingabire,female,1983-01-24,11,https://www.gov.rw/cabinet,2021-11-24,Q109711984,Minister of ICT and Innovation,2018-10-18,Q57531804-B3251CA6-8E54-44ED-81E4-1D6B8326DC86
Q57586146,Maj. Gen. Albert Murasira,Albert Murasira,male,1962-11-11,11,https://www.gov.rw/cabinet,2021-11-24,Q98208489,Minister of Defence,2018-10-18,Q57586146-4737FCD0-19EB-449E-99BD-F3533ED1825B
Q74386992,Aurore Mimosa Munyangaju,Aurore Mimosa Munyangaju,female,,,https://www.gov.rw/cabinet,2021-11-24,Q109711967,Minister of Sports,2019-11-05,Q74386992-1BCC2692-7DB8-4518-98ED-E3EDBDA2BD2C
